2.00000E-01,1.48916E+00,1.99646E-02
4.00000E-01,1.53232E+00,1.99798E-02
6.00000E-01,1.58044E+00,1.99848E-02
8.00000E-01,1.66591E+00,1.99866E-02
1.00000E+00,1.71811E+00,1.99885E-02
1.20000E+00,1.73323E+00,1.99896E-02
1.40000E+00,1.74206E+00,1.99898E-02
1.60000E+00,1.74684E+00,1.99895E-02
1.80000E+00,1.74885E+00,1.99909E-02
2.00000E+00,1.75003E+00,1.99914E-02
2.20000E+00,1.75094E+00,1.99897E-02
2.40000E+00,1.75085E+00,1.99924E-02
2.60000E+00,1.75096E+00,1.99925E-02
2.80000E+00,1.75143E+00,1.99928E-02
3.00000E+00,1.75112E+00,1.99916E-02
3.20000E+00,1.75112E+00,1.99923E-02
3.40000E+00,1.75150E+00,1.99941E-02
3.60000E+00,1.75123E+00,1.99927E-02
3.80000E+00,1.75119E+00,1.99927E-02
4.00000E+00,1.75156E+00,1.99921E-02
4.20000E+00,1.75126E+00,1.99916E-02
4.40000E+00,1.75122E+00,1.99923E-02
4.60000E+00,1.75163E+00,1.99935E-02
4.80000E+00,1.75129E+00,1.99924E-02
5.00000E+00,1.75132E+00,1.99931E-02
5.20000E+00,1.75168E+00,1.99934E-02
5.40000E+00,1.75137E+00,1.99924E-02
5.60000E+00,1.75142E+00,1.99932E-02
5.80000E+00,1.75174E+00,1.99924E-02
6.00000E+00,1.75143E+00,1.99945E-02
6.20000E+00,1.75147E+00,1.99947E-02
6.40000E+00,1.75179E+00,1.99933E-02
6.60000E+00,1.75148E+00,1.99924E-02
6.80000E+00,1.75147E+00,1.99943E-02
7.00000E+00,1.75188E+00,1.99945E-02
7.20000E+00,1.75154E+00,1.99954E-02
7.40000E+00,1.75157E+00,1.99952E-02
7.60000E+00,1.75193E+00,1.99955E-02
7.80000E+00,1.75161E+00,1.99936E-02
8.00000E+00,1.75160E+00,1.99935E-02
8.20000E+00,1.75200E+00,1.99934E-02
8.40000E+00,1.75167E+00,1.99923E-02
8.60000E+00,1.75167E+00,1.99941E-02
8.80000E+00,1.75206E+00,1.99954E-02
9.00000E+00,1.75176E+00,1.99939E-02
9.20000E+00,1.75176E+00,1.99940E-02
9.40000E+00,1.75212E+00,1.99929E-02
9.60000E+00,1.75176E+00,1.99936E-02
9.80000E+00,1.75180E+00,1.99935E-02
1.00000E+01,1.75218E+00,1.99936E-02
1.02000E+01,1.75184E+00,1.99947E-02
1.04000E+01,1.75189E+00,1.99938E-02
1.06000E+01,1.75224E+00,1.99953E-02
1.08000E+01,1.75190E+00,1.99952E-02
1.10000E+01,1.75193E+00,1.99941E-02
1.12000E+01,1.75232E+00,1.99932E-02
1.14000E+01,1.75199E+00,1.99951E-02
1.16000E+01,1.75198E+00,1.99934E-02
1.18000E+01,1.75235E+00,1.99950E-02
1.20000E+01,1.75204E+00,1.99936E-02
1.22000E+01,1.75207E+00,1.99945E-02
1.24000E+01,1.75241E+00,1.99936E-02
1.26000E+01,1.75207E+00,1.99943E-02
1.28000E+01,1.75208E+00,1.99941E-02
1.30000E+01,1.75241E+00,1.99947E-02
1.32000E+01,1.75211E+00,1.99931E-02
1.34000E+01,1.75215E+00,1.99933E-02
1.36000E+01,1.75248E+00,1.99952E-02
1.38000E+01,1.75217E+00,1.99933E-02
1.40000E+01,1.75221E+00,1.99939E-02
1.42000E+01,1.75252E+00,1.99945E-02
1.44000E+01,1.75218E+00,1.99946E-02
1.46000E+01,1.75219E+00,1.99955E-02
1.48000E+01,1.75259E+00,1.99942E-02
1.50000E+01,1.75220E+00,1.99937E-02
1.52000E+01,1.75227E+00,1.99940E-02
1.54000E+01,1.75260E+00,1.99932E-02
1.56000E+01,1.75229E+00,1.99930E-02
1.58000E+01,1.75232E+00,1.99947E-02
1.60000E+01,1.75269E+00,1.99951E-02
1.62000E+01,1.75235E+00,1.99941E-02
1.64000E+01,1.75234E+00,1.99929E-02
1.66000E+01,1.75279E+00,1.99936E-02
1.68000E+01,1.75242E+00,1.99935E-02
1.70000E+01,1.75250E+00,1.99931E-02
1.72000E+01,1.75278E+00,1.99939E-02
1.74000E+01,1.75249E+00,1.99940E-02
1.76000E+01,1.75251E+00,1.99931E-02
1.78000E+01,1.75288E+00,1.99939E-02
1.80000E+01,1.75250E+00,1.99942E-02
1.82000E+01,1.75257E+00,1.99937E-02
1.84000E+01,1.75292E+00,1.99941E-02
1.86000E+01,1.75259E+00,1.99940E-02
1.88000E+01,1.75261E+00,1.99938E-02
1.90000E+01,1.75297E+00,1.99937E-02
1.92000E+01,1.75256E+00,1.99941E-02
1.94000E+01,1.75266E+00,1.99934E-02
1.96000E+01,1.75304E+00,1.99942E-02
1.98000E+01,1.75263E+00,1.99937E-02
2.00000E+01,1.75265E+00,1.99947E-02
2.02000E+01,1.75304E+00,1.99936E-02
2.04000E+01,1.75269E+00,1.99947E-02
2.06000E+01,1.75278E+00,1.99933E-02
2.08000E+01,1.75311E+00,1.99937E-02
2.10000E+01,1.75270E+00,1.99931E-02
2.12000E+01,1.75280E+00,1.99934E-02
2.14000E+01,1.75314E+00,1.99948E-02
2.16000E+01,1.75283E+00,1.99953E-02
2.18000E+01,1.75288E+00,1.99944E-02
2.20000E+01,1.75321E+00,1.99948E-02
2.22000E+01,1.75284E+00,1.99943E-02
2.24000E+01,1.75290E+00,1.99935E-02
2.26000E+01,1.75322E+00,1.99938E-02
2.28000E+01,1.75288E+00,1.99955E-02
2.30000E+01,1.75292E+00,1.99935E-02
