9.09328E-03,6.99962E-02,1.00000E+05
1.03036E-02,5.52068E-02,8.25404E+04
9.67860E-03,4.59371E-02,6.81292E+04
1.04688E-02,3.46419E-02,5.62341E+04
-2.18316E-02,2.42769E-02,4.64159E+04
-1.92575E-02,-9.59776E-03,3.83119E+04
2.68875E-02,-1.00361E-02,3.16228E+04
1.70730E-02,1.46085E-02,2.61016E+04
-3.16464E-02,1.04018E-02,2.15443E+04
-6.01335E-02,-1.76744E-02,1.77828E+04
-5.15341E-02,-7.53728E-02,1.46780E+04
-4.54290E-02,-1.09413E-01,1.21153E+04
1.55875E-02,-6.45904E-02,1.00000E+04
2.98117E-02,-3.69166E-02,8.25404E+03
2.61618E-02,-1.98474E-02,6.81292E+03
1.85112E-02,-9.72857E-03,5.62341E+03
1.11380E-02,-6.36033E-03,4.64159E+03
3.03702E-03,-7.83143E-03,3.83119E+03
-2.98290E-03,-1.28695E-02,3.16228E+03
-8.44383E-03,-2.23348E-02,2.61016E+03
-1.00690E-02,-3.66687E-02,2.15443E+03
-6.64498E-03,-5.05027E-02,1.77828E+03
-4.43745E-04,-6.29354E-02,1.46780E+03
8.62381E-03,-7.54140E-02,1.21153E+03
2.06944E-02,-7.88999E-02,1.00000E+03
3.27646E-02,-8.88201E-02,8.25404E+02
4.36629E-02,-9.77589E-02,6.81292E+02
5.39246E-02,-1.06363E-01,5.62341E+02
6.44364E-02,-1.15657E-01,4.64159E+02
7.39742E-02,-1.26817E-01,3.83119E+02
8.25338E-02,-1.41220E-01,3.16228E+02
9.15884E-02,-1.58731E-01,2.61016E+02
1.00960E-01,-1.79861E-01,2.15443E+02
1.10573E-01,-2.03191E-01,1.77828E+02
1.22946E-01,-2.34544E-01,1.46780E+02
1.36813E-01,-2.70010E-01,1.21153E+02
1.53630E-01,-3.12664E-01,1.00000E+02
1.80948E-01,-3.65108E-01,8.25404E+01
2.10449E-01,-4.29240E-01,6.81292E+01
2.37061E-01,-4.91822E-01,5.62341E+01
2.78890E-01,-5.61050E-01,4.64159E+01
3.28464E-01,-6.72312E-01,3.83119E+01
4.08139E-01,-7.63342E-01,3.16228E+01
3.99056E-01,-8.40671E-01,2.61016E+01
6.12242E-01,-9.75584E-01,2.15443E+01
7.12453E-01,-1.08935E+00,1.77828E+01
7.60503E-01,-1.16201E+00,1.46780E+01
9.85515E-01,-1.41611E+00,1.21153E+01
1.25136E+00,-1.44809E+00,1.00000E+01
1.46945E+00,-1.49481E+00,8.25404E+00
1.73912E+00,-1.56372E+00,6.81292E+00
2.00062E+00,-1.58856E+00,5.62341E+00
2.28032E+00,-1.60222E+00,4.64159E+00
2.51389E+00,-1.57333E+00,3.83119E+00
2.76788E+00,-1.51696E+00,3.16228E+00
3.01936E+00,-1.42244E+00,2.61016E+00
3.23413E+00,-1.30521E+00,2.15443E+00
3.41351E+00,-1.18816E+00,1.77828E+00
3.56088E+00,-1.05063E+00,1.46780E+00
3.68230E+00,-9.16154E-01,1.21153E+00
3.77392E+00,-7.96744E-01,1.00000E+00
