logJ;V_CORR
-3.0;0.24979549999960016
-2.6989700043360187;0.30753909999920004
-2.3010299956639813;0.37503689999800005
-2.0;0.41779185535171703
-1.6989700043360187;0.4646958468513307
-1.3010299956639813;0.5471784478405524
-1.0;0.6224728885008479
-0.6989700043360187;0.6984885003691976
-0.3979400086720376;0.7729348722132818
-0.2218487496163564;0.815734000203248
-0.09691001300805639;0.845138209050246
0.0;0.8677356541968577
0.07918124604762482;0.8855841625671301
0.2041199826559248;0.90594548742774
