logJ;V_CORR
-3.0;0.27630239999960016
-2.6989700043360187;0.3466792999991999
-2.3010299956639813;0.42190009999800004
-2.0;0.4635698133846522
-1.6989700043360187;0.5110222334915302
-1.3010299956639813;0.5943954187401357
-1.0;0.675947533397915
-0.6989700043360187;0.7660006763139198
-0.3979400086720376;0.8522914130868169
-0.2218487496163564;0.9019811149872417
-0.09691001300805639;0.9376904461446558
0.0;0.9664495741653734
0.07918124604762482;0.9901293223975407
0.2041199826559248;1.0311526478796735
