logJ;V_CORR
-3.0;0.27062129999960005
-2.6989700043360187;0.3244366999991999
-2.3010299956639813;0.3955607999980002
-2.0;0.43716117970714685
-1.6989700043360187;0.4815250497169725
-1.3010299956639813;0.5580732476010271
-1.0;0.6375933901014099
-0.6989700043360187;0.7316544744407636
-0.3979400086720376;0.8257377061850213
-0.2218487496163564;0.8786425241092091
-0.09691001300805639;0.9164503175990957
0.0;0.9452662674011827
0.07918124604762482;0.9718721549428717
0.2041199826559248;1.013134424809976
