-3.04952E-02,5.27014E-02,1.00000E+05
-1.35564E-02,3.68145E-02,8.25404E+04
-2.66156E-02,7.43931E-03,6.81292E+04
-9.66219E-03,-2.45644E-03,5.62341E+04
-3.97565E-02,1.69528E-02,4.64159E+04
-4.01793E-02,-2.47115E-02,3.83119E+04
1.01390E-02,-2.11202E-02,3.16228E+04
2.01828E-02,1.27286E-02,2.61016E+04
-3.77519E-02,9.93477E-03,2.15443E+04
-8.84347E-02,-1.20597E-02,1.77828E+04
-8.54383E-02,-9.47650E-02,1.46780E+04
-5.46894E-02,-1.45484E-01,1.21153E+04
2.05159E-02,-8.60859E-02,1.00000E+04
3.61280E-02,-5.19282E-02,8.25404E+03
3.27125E-02,-3.22694E-02,6.81292E+03
-6.73606E-02,-2.62565E-02,5.62341E+03
-7.48442E-02,-3.00508E-02,4.64159E+03
-7.96876E-02,-3.96215E-02,3.83119E+03
-8.52220E-02,-5.23827E-02,3.16228E+03
-8.73168E-02,-7.02783E-02,2.61016E+03
-2.02625E-01,-1.61912E-01,2.15443E+03
-1.75298E-01,-1.88091E-01,1.77828E+03
-1.44731E-01,-2.10456E-01,1.46780E+03
-3.43122E-02,-1.57915E-01,1.21153E+03
-1.24307E-02,-1.60293E-01,1.00000E+03
8.77404E-03,-1.77968E-01,8.25404E+02
2.95379E-02,-1.92770E-01,6.81292E+02
4.79973E-02,-2.10251E-01,5.62341E+02
6.60816E-02,-2.30673E-01,4.64159E+02
8.04026E-02,-2.54263E-01,3.83119E+02
9.47740E-02,-2.82693E-01,3.16228E+02
1.09985E-01,-3.24025E-01,2.61016E+02
1.27027E-01,-3.68925E-01,2.15443E+02
1.47184E-01,-4.21316E-01,1.77828E+02
1.68566E-01,-4.90482E-01,1.46780E+02
2.00168E-01,-5.70051E-01,1.21153E+02
2.32906E-01,-6.58344E-01,1.00000E+02
2.89272E-01,-7.75884E-01,8.25404E+01
3.43809E-01,-9.05035E-01,6.81292E+01
4.17795E-01,-1.05766E+00,5.62341E+01
4.98795E-01,-1.21469E+00,4.64159E+01
6.22980E-01,-1.39431E+00,3.83119E+01
7.70643E-01,-1.60747E+00,3.16228E+01
9.50035E-01,-2.00775E+00,2.61016E+01
1.16720E+00,-2.08545E+00,2.15443E+01
1.40051E+00,-2.37175E+00,1.77828E+01
2.07322E+00,-2.48562E+00,1.46780E+01
2.13012E+00,-2.53672E+00,1.21153E+01
2.57776E+00,-3.00672E+00,1.00000E+01
3.14872E+00,-3.26178E+00,8.25404E+00
3.67495E+00,-3.39501E+00,6.81292E+00
4.28859E+00,-3.50397E+00,5.62341E+00
4.86136E+00,-3.50162E+00,4.64159E+00
5.40717E+00,-3.31726E+00,3.83119E+00
6.02157E+00,-3.15578E+00,3.16228E+00
6.46637E+00,-2.95558E+00,2.61016E+00
6.91393E+00,-2.68975E+00,2.15443E+00
7.25247E+00,-2.40468E+00,1.77828E+00
7.54845E+00,-2.10197E+00,1.46780E+00
7.76858E+00,-1.82795E+00,1.21153E+00
7.93718E+00,-1.56114E+00,1.00000E+00
