1.09255E-02,6.22612E-02,1.00000E+05
1.48512E-02,4.91831E-02,8.25404E+04
1.21382E-02,4.24452E-02,6.81292E+04
1.99410E-02,2.89337E-02,5.62341E+04
-1.25605E-02,2.20643E-02,4.64159E+04
-1.60026E-02,-1.72819E-02,3.83119E+04
3.05546E-02,-1.40206E-02,3.16228E+04
2.40170E-02,1.11613E-02,2.61016E+04
-2.31199E-02,3.98133E-03,2.15443E+04
-5.35387E-02,-2.82653E-02,1.77828E+04
-4.46740E-02,-8.50816E-02,1.46780E+04
-3.61604E-02,-1.20148E-01,1.21153E+04
2.43925E-02,-7.67911E-02,1.00000E+04
3.98026E-02,-5.16942E-02,8.25404E+03
3.75291E-02,-3.47678E-02,6.81292E+03
3.14708E-02,-2.84060E-02,5.62341E+03
2.50012E-02,-2.81159E-02,4.64159E+03
1.90581E-02,-3.18975E-02,3.83119E+03
1.32107E-02,-4.08363E-02,3.16228E+03
1.17317E-02,-5.39354E-02,2.61016E+03
1.27950E-02,-7.25315E-02,2.15443E+03
1.77544E-02,-8.97100E-02,1.77828E+03
2.62477E-02,-1.08161E-01,1.46780E+03
3.83653E-02,-1.26807E-01,1.21153E+03
5.29018E-02,-1.37986E-01,1.00000E+03
6.76752E-02,-1.57797E-01,8.25404E+02
8.10501E-02,-1.78761E-01,6.81292E+02
9.54073E-02,-2.01098E-01,5.62341E+02
1.10580E-01,-2.27471E-01,4.64159E+02
1.26189E-01,-2.59770E-01,3.83119E+02
1.43108E-01,-2.98058E-01,3.16228E+02
1.63701E-01,-3.43930E-01,2.61016E+02
1.89686E-01,-3.97450E-01,2.15443E+02
2.22523E-01,-4.57224E-01,1.77828E+02
2.60542E-01,-5.28830E-01,1.46780E+02
3.18083E-01,-6.08801E-01,1.21153E+02
3.77600E-01,-6.97510E-01,1.00000E+02
4.59642E-01,-7.95956E-01,8.25404E+01
5.56078E-01,-8.98204E-01,6.81292E+01
6.70235E-01,-9.99354E-01,5.62341E+01
8.14054E-01,-1.10635E+00,4.64159E+01
9.83580E-01,-1.20403E+00,3.83119E+01
1.17111E+00,-1.29631E+00,3.16228E+01
1.30056E+00,-1.43960E+00,2.61016E+01
1.58946E+00,-1.42545E+00,2.15443E+01
1.79888E+00,-1.44193E+00,1.77828E+01
2.29478E+00,-1.42435E+00,1.46780E+01
2.40037E+00,-1.19982E+00,1.21153E+01
2.53676E+00,-1.30844E+00,1.00000E+01
2.79949E+00,-1.29850E+00,8.25404E+00
2.95621E+00,-1.17472E+00,6.81292E+00
3.14586E+00,-1.09410E+00,5.62341E+00
3.22704E+00,-9.64477E-01,4.64159E+00
3.36110E+00,-8.35389E-01,3.83119E+00
3.47673E+00,-7.42709E-01,3.16228E+00
3.53103E+00,-6.26442E-01,2.61016E+00
3.59536E+00,-5.55941E-01,2.15443E+00
3.59796E+00,-4.46845E-01,1.77828E+00
3.63861E+00,-3.70844E-01,1.46780E+00
3.65979E+00,-3.04512E-01,1.21153E+00
3.67298E+00,-2.59551E-01,1.00000E+00
