-2.54041E-02,2.31876E-02,1.00000E+05
-3.52112E-04,4.02162E-02,8.25404E+04
4.42174E-03,4.22566E-02,6.81292E+04
-3.53057E-02,3.10343E-02,5.62341E+04
-4.89374E-02,4.34328E-03,4.64159E+04
-3.62317E-02,-5.05370E-02,3.83119E+04
2.72955E-02,-2.58449E-02,3.16228E+04
1.86212E-02,1.65026E-03,2.61016E+04
-4.17500E-02,5.01340E-03,2.15443E+04
-8.62320E-02,-2.85851E-02,1.77828E+04
-7.92807E-02,-1.16608E-01,1.46780E+04
-4.38220E-02,-1.54916E-01,1.21153E+04
2.90505E-02,-9.27296E-02,1.00000E+04
4.11051E-02,-5.83729E-02,8.25404E+03
3.46130E-02,-4.22534E-02,6.81292E+03
-6.48684E-02,-4.00681E-02,5.62341E+03
-7.18320E-02,-5.04097E-02,4.64159E+03
-7.69940E-02,-6.44099E-02,3.83119E+03
-8.05559E-02,-8.35238E-02,3.16228E+03
-8.08304E-02,-1.06587E-01,2.61016E+03
-1.94174E-01,-2.06527E-01,2.15443E+03
-1.65480E-01,-2.41233E-01,1.77828E+03
-1.35793E-01,-2.74581E-01,1.46780E+03
-9.89032E-02,-3.06129E-01,1.21153E+03
2.39557E-03,-2.51987E-01,1.00000E+03
2.63635E-02,-2.87346E-01,8.25404E+02
5.08065E-02,-3.22933E-01,6.81292E+02
7.57564E-02,-3.68086E-01,5.62341E+02
1.01251E-01,-4.18969E-01,4.64159E+02
1.25913E-01,-4.78718E-01,3.83119E+02
1.58774E-01,-5.48433E-01,3.16228E+02
1.94738E-01,-6.30243E-01,2.61016E+02
2.37742E-01,-7.32986E-01,2.15443E+02
2.96660E-01,-8.48055E-01,1.77828E+02
3.56947E-01,-9.83953E-01,1.46780E+02
4.39902E-01,-1.14762E+00,1.21153E+02
5.61836E-01,-1.32252E+00,1.00000E+02
7.19786E-01,-1.52229E+00,8.25404E+01
8.81150E-01,-1.71284E+00,6.81292E+01
1.11770E+00,-1.95870E+00,5.62341E+01
1.40271E+00,-2.12172E+00,4.64159E+01
1.78525E+00,-2.37126E+00,3.83119E+01
2.16256E+00,-2.58971E+00,3.16228E+01
2.13244E+00,-2.77290E+00,2.61016E+01
3.05395E+00,-2.71499E+00,2.15443E+01
3.57003E+00,-2.87064E+00,1.77828E+01
4.19519E+00,-3.17785E+00,1.46780E+01
4.99350E+00,-2.52858E+00,1.21153E+01
4.71326E+00,-2.43664E+00,1.00000E+01
4.98273E+00,-2.26519E+00,8.25404E+00
5.34806E+00,-2.16817E+00,6.81292E+00
5.55181E+00,-1.99403E+00,5.62341E+00
5.81455E+00,-1.87574E+00,4.64159E+00
6.07734E+00,-1.76190E+00,3.83119E+00
6.21221E+00,-1.70932E+00,3.16228E+00
6.44118E+00,-1.55516E+00,2.61016E+00
6.64094E+00,-1.43848E+00,2.15443E+00
6.83849E+00,-1.35717E+00,1.77828E+00
6.98951E+00,-1.22633E+00,1.46780E+00
7.15042E+00,-1.09958E+00,1.21153E+00
7.25898E+00,-9.58416E-01,1.00000E+00
