logJ;V_CORR
-3.0;0.40756839999960004
-2.6989700043360187;0.45215229999920004
-2.3010299956639813;0.520224699998
-2.0;0.573167818663499
-1.6989700043360187;0.6293361743588388
-1.3010299956639813;0.7016967796842499
-1.0;0.7517562653703345
-0.6989700043360187;0.8052590980690884
-0.3979400086720376;0.8665132793214139
-0.2218487496163564;0.9068572612677381
-0.09691001300805639;0.9398651291353923
0.0;0.965083398382331
0.07918124604762482;0.9848884842623815
0.2041199826559248;1.0107660342163007
